isolateID,ST,ST:colour,Geography,Geography:colour,Source,Source:colour,Human,Human:colour,Food,Food:colour,Animal,Animal:colour,ESBL_AmpC,ESBL_AmpC:color,Fosfomycin_gene,Fosfomycin_gene:colour,tet_gene,tet_gene:colour,Trimethoprim_gene,Trimethoprim_gene:colour,Kanamycin_gene,Kanamycin_gene:colour,Macrolide_gene,Macrolide_gene:colour
SAMN15300449,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN10867986,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,blaSHV-12,#FF0080,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN34194552,ST32,#FF7F0E,,,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN16929635,ST32,#FF7F0E,North America,#EEF8A3,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN13696390,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN07812616,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN16364167,ST32,#FF7F0E,Europe,#A1D9A4,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN28553691,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN16364428,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA1,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMN30875537,ST32,#FF7F0E,Europe,#A1D9A4,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN30901675,ST32,#FF7F0E,Europe,#A1D9A4,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMEA6262610,ST32,#FF7F0E,Asia/Middle East,#E4524A,food,#00FF00,,,,,,,blaCMY-2,#8000FF,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMEA6262625,ST32,#FF7F0E,Asia/Middle East,#E4524A,food,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN07812495,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMEA6262616,ST32,#FF7F0E,Asia/Middle East,#E4524A,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN42149169,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN41661051,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMEA6262620,ST32,#FF7F0E,Asia/Middle East,#E4524A,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN41561721,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN07812468,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN41992918,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMEA6262612,ST32,#FF7F0E,Asia/Middle East,#E4524A,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMEA6262611,ST32,#FF7F0E,Asia/Middle East,#E4524A,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN25608907,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN29181018,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN13354151,others,#7F7F7F,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN12546712,others,#7F7F7F,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN10867338,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN10335065,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN13002598,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN09076690,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN07812743,ST32,#FF7F0E,Europe,#A1D9A4,food,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN09504730,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN09610906,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN10093994,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA1,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMN07180761,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN07812834,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,blaSHV-12,#FF0080,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN10267075,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN07812325,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN10272308,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,blaVEB-1,#FF0080,None,#CCCCCC,None,#CCCCCC,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN07812114,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN07816162,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN10103466,ST32,#FF7F0E,Europe,#A1D9A4,human,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,erm(B),#FF0080
SAMN12924281,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,blaCTX-M-65,#FFA500,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN32979600,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA14^,#125699,None,#CCCCCC,None,#CCCCCC
SAMN20594897,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN18039749,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN21389231,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN21390139,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN25488194,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN21580655,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA1,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMN21463315,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN07946471,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA1,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMN28156619,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A)^,#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN28094282,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN19974791,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN19676632,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN41763356,ST32,#FF7F0E,Europe,#A1D9A4,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN40231996,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN32009700,ST32,#FF7F0E,Europe,#A1D9A4,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMEA6057895,ST32,#FF7F0E,Europe,#A1D9A4,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN28014769,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMEA6058152,ST32,#FF7F0E,Europe,#A1D9A4,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN22330154,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN07694676,ST32,#FF7F0E,North America,#EEF8A3,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN19715173,ST32,#FF7F0E,North America,#EEF8A3,animal,#0023E9,,,,,,,blaCMY-2,#8000FF,None,#CCCCCC,"tet(A),tet(M)",#FF0080,dfrA34,#FF0080,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN15200877,ST32,#FF7F0E,North America,#EEF8A3,food,#FF0000,,,,,,,blaCMY-2,#8000FF,None,#CCCCCC,tet(A),#67991C,dfrA34,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMEA6057669,ST32,#FF7F0E,Europe,#A1D9A4,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA8,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMN07155753,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN21390300,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN40577706,ST32,#FF7F0E,Europe,#A1D9A4,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,aph(3')-Ia,#00965C,None,#CCCCCC
SAMEA6057938,ST32,#FF7F0E,Europe,#A1D9A4,food,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN21396463,ST32,#FF7F0E,Europe,#A1D9A4,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN10129775,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN07180701,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN12686801,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN07180862,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN07155891,ST32,#FF7F0E,Europe,#A1D9A4,food,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN09637814,ST32,#FF7F0E,Europe,#A1D9A4,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN07812230,ST32,#FF7F0E,Europe,#A1D9A4,animal,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN07812667,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN07812225,ST32,#FF7F0E,Europe,#A1D9A4,human,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN09475863,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,blaCTX-M-1,#FFA500,None,#CCCCCC,tet(A),#67991C,"dfrA1,dfrA14",#FF0080,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN41862474,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN07812089,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN07812190,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN09634230,ST32,#FF7F0E,Europe,#A1D9A4,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN13749982,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA1,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMN22021414,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,blaCTX-M-1,#FFA500,None,#CCCCCC,tet(A),#67991C,dfrA1,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMN32009591,ST32,#FF7F0E,Europe,#A1D9A4,animal,#0023E9,,,,,,,blaCTX-M-1,#FFA500,None,#CCCCCC,tet(A),#67991C,dfrA1,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMN21390263,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,blaCTX-M-1,#FFA500,None,#CCCCCC,tet(A),#67991C,dfrA1,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMEA6058327,ST32,#FF7F0E,Europe,#A1D9A4,food,#00FF00,,,,,,,blaCTX-M-1,#FFA500,None,#CCCCCC,tet(A),#67991C,"dfrA1,dfrA14,dfrA8",#FF0080,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN41660902,ST32,#FF7F0E,Europe,#A1D9A4,food,#00FF00,,,,,,,blaCTX-M-1,#FFA500,None,#CCCCCC,tet(A),#67991C,"dfrA1,dfrA14",#FF0080,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN07956632,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,blaCTX-M-1,#FFA500,None,#CCCCCC,tet(A),#67991C,dfrA1,#FF0080,None,#CCCCCC,None,#CCCCCC
SAMN22014354,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,"dfrA1,dfrA14",#FF0080,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN14418791,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN40219332,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN41752708,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN07155815,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN17703544,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,blaCTX-M-1,#FFA500,None,#CCCCCC,tet(A),#67991C,"dfrA1,dfrA14",#FF0080,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN07816138,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN30323749,others,#7F7F7F,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN24141301,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A)^,#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN13240580,ST32,#FF7F0E,Europe,#A1D9A4,human,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN07812746,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN09002927,ST32,#FF7F0E,North America,#EEF8A3,food,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN13838869,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,blaCTX-M-65,#FFA500,fosA3,#FF0080,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN07812171,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN07152323,ST32,#FF7F0E,Europe,#A1D9A4,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN16611415,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN36745564,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN16226733,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,blaCMY-2,#8000FF,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN31789042,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN10118330,ST32,#FF7F0E,North America,#EEF8A3,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,dfrA14,#125699,None,#CCCCCC,None,#CCCCCC
SAMN20407801,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN12897324,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN31328113,ST32,#FF7F0E,North America,#EEF8A3,animal,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN13556176,others,#7F7F7F,North America,#EEF8A3,food,#00FF00,,,,,,,blaCTX-M-65,#FFA500,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN12843007,ST32,#FF7F0E,North America,#EEF8A3,food,#0023E9,,,,,,,blaCTX-M-65,#FFA500,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN12587203,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,0,#CCCCCC,fosA3,#FF0080,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN36978210,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,blaCTX-M-65,#FFA500,fosA3,#FF0080,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN35784512,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,blaCTX-M-65,#FFA500,fosA3,#FF0080,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN19414247,ST32,#FF7F0E,North America,#EEF8A3,food,#00FF00,,,,,,,0,#CCCCCC,fosA3,#FF0080,tet(A),#67991C,dfrA14,#125699,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN37299610,ST32,#FF7F0E,North America,#EEF8A3,human,#FF0000,,,,,,,0,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,aph(3')-Ia,#00965C,None,#CCCCCC
SAMN11322237,ST32,#FF7F0E,North America,#EEF8A3,food,#0023E9,,,,,,,0,#CCCCCC,None,#CCCCCC,tet(A),#67991C,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
SAMN28817101,ST32,#FF7F0E,,,human,#FF0000,,,,,,,blaCTX-M-65,#FFA500,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC,None,#CCCCCC
